specification_id;kv2;supplier;type_cost
9293;KV2000004441;Lineage Logistics;100.0
9294;KV2000004442;Ryder Supply Chain Solutions;250.0
9295;KV2000004443;EODIS North America;150.99
9296;KV2000004444;FedEx Supply Chain;400.99
9297;KV2000004445;GXO Logistics;50.0
9298;KV2000004446;Ryder Supply Chain Solutions;50.0
9299;KV2000004447;Kenco Logistic Services LLC;150.99
9300;KV2000004448;Americold;450.0
9301;KV2000004449;EODIS North America;50.0
9302;KV2000004450;DHL Supply Chain;250.99
9303;KV2000004451;EODIS North America;450.99
9304;KV2000004452;Ryder Supply Chain Solutions;50.0
9305;KV2000004453;Ryder Supply Chain Solutions;300.99
9306;KV2000004454;Ryder Supply Chain Solutions;100.0
9307;KV2000004455;Ryder Supply Chain Solutions;250.0
9308;KV2000004456;FedEx Supply Chain;250.99
9309;KV2000004457;EODIS North America;150.0
9310;KV2000004458;FedEx Supply Chain;0.99
9311;KV2000004459;Americold;0.99
9312;KV2000004460;Lineage Logistics;300.0
9313;KV2000004461;DHL Supply Chain;150.99
9314;KV2000004462;GXO Logistics;50.99
9315;KV2000004463;GXO Logistics;300.99
9316;KV2000004464;FedEx Supply Chain;150.99
9317;KV2000004465;FedEx Supply Chain;50.99
9318;KV2000004466;Americold;50.99
9319;KV2000004467;Americold;100.0
9320;KV2000004468;Ryder Supply Chain Solutions;350.99
9321;KV2000004469;GXO Logistics;350.99
9322;KV2000004470;Lineage Logistics;350.99
9323;KV2000004471;Americold;300.0
9324;KV2000004472;FedEx Supply Chain;200.0
9325;KV2000004473;GXO Logistics;300.0
9326;KV2000004474;Americold;50.99
9327;KV2000004475;Lineage Logistics;250.99
9328;KV2000004476;Americold;250.99
9329;KV2000004477;Kenco Logistic Services LLC;100.0
9330;KV2000004478;Americold;100.0
9331;KV2000004479;Ryder Supply Chain Solutions;400.99
9332;KV2000004480;Lineage Logistics;50.0
9333;KV2000004481;Kenco Logistic Services LLC;250.0
9334;KV2000004482;Ryder Supply Chain Solutions;400.99
9335;KV2000004483;FedEx Supply Chain;350.99
9336;KV2000004484;Ryder Supply Chain Solutions;300.0
9337;KV2000004485;DHL Supply Chain;100.0
9338;KV2000004486;DHL Supply Chain;0.0
9339;KV2000004487;Americold;400.0
9340;KV2000004488;FedEx Supply Chain;200.99
9341;KV2000004489;FedEx Supply Chain;300.0
9342;KV2000004490;Lineage Logistics;450.99
9343;KV2000004491;Americold;400.99
9344;KV2000004492;DHL Supply Chain;0.99
9345;KV2000004493;Lineage Logistics;100.0
9346;KV2000004494;EODIS North America;250.99
9347;KV2000004495;DHL Supply Chain;450.0
9348;KV2000004496;Ryder Supply Chain Solutions;350.0
9349;KV2000004497;DHL Supply Chain;450.99
9350;KV2000004498;Ryder Supply Chain Solutions;100.0
9351;KV2000004499;Ryder Supply Chain Solutions;350.0
9352;KV2000004500;Ryder Supply Chain Solutions;50.0
9353;KV2000004501;EODIS North America;450.0
9354;KV2000004502;DHL Supply Chain;250.0
9355;KV2000004503;DHL Supply Chain;400.99
9356;KV2000004504;Lineage Logistics;400.99
9357;KV2000004505;DHL Supply Chain;350.99
9358;KV2000004506;GXO Logistics;300.99
9359;KV2000004507;DHL Supply Chain;350.0
9360;KV2000004508;FedEx Supply Chain;200.0
9361;KV2000004509;GXO Logistics;100.0
9362;KV2000004510;DHL Supply Chain;300.0
9363;KV2000004511;Kenco Logistic Services LLC;300.0
9364;KV2000004512;FedEx Supply Chain;400.0
9365;KV2000004513;EODIS North America;200.0
9366;KV2000004514;Ryder Supply Chain Solutions;150.99
9367;KV2000004515;GXO Logistics;400.99
9368;KV2000004516;Kenco Logistic Services LLC;0.99
9369;KV2000004517;Ryder Supply Chain Solutions;250.99
9370;KV2000004518;Ryder Supply Chain Solutions;0.0
9371;KV2000004519;DHL Supply Chain;100.0
9372;KV2000004520;FedEx Supply Chain;50.0
9373;KV2000004521;FedEx Supply Chain;250.99
9374;KV2000004522;FedEx Supply Chain;450.0
9375;KV2000004523;Americold;300.0
9376;KV2000004524;Americold;300.99
9377;KV2000004525;GXO Logistics;400.0
9378;KV2000004526;Ryder Supply Chain Solutions;250.99
9379;KV2000004527;Ryder Supply Chain Solutions;0.0
9380;KV2000004528;EODIS North America;300.0
9381;KV2000004529;Kenco Logistic Services LLC;400.99
9382;KV2000004530;Lineage Logistics;450.99
9383;KV2000004531;Ryder Supply Chain Solutions;100.0
9384;KV2000004532;Ryder Supply Chain Solutions;400.0
9385;KV2000004533;FedEx Supply Chain;100.0
9386;KV2000004534;Lineage Logistics;300.0
9387;KV2000004535;Kenco Logistic Services LLC;350.0
9388;KV2000004536;GXO Logistics;0.0
9389;KV2000004537;Lineage Logistics;50.0
9390;KV2000004538;Lineage Logistics;350.0
9391;KV2000004539;GXO Logistics;150.99
9392;KV2000004540;DHL Supply Chain;100.99
9393;KV2000004541;DHL Supply Chain;150.99
9394;KV2000004542;FedEx Supply Chain;100.99
9395;KV2000004543;Kenco Logistic Services LLC;400.99
9396;KV2000004544;Ryder Supply Chain Solutions;200.99
9397;KV2000004545;DHL Supply Chain;50.0
9398;KV2000004546;Kenco Logistic Services LLC;250.99
9399;KV2000004547;GXO Logistics;300.0
9400;KV2000004548;FedEx Supply Chain;150.99
9401;KV2000004549;Americold;0.99
9402;KV2000004550;Lineage Logistics;250.0
9403;KV2000004551;Americold;300.0
9404;KV2000004552;Americold;200.99
9405;KV2000004553;Ryder Supply Chain Solutions;100.0
9406;KV2000004554;FedEx Supply Chain;350.99
9407;KV2000004555;GXO Logistics;50.99
9408;KV2000004556;Ryder Supply Chain Solutions;0.0
9409;KV2000004557;EODIS North America;250.99
9410;KV2000004558;FedEx Supply Chain;50.99
9411;KV2000004559;GXO Logistics;0.99
9412;KV2000004560;Lineage Logistics;350.99
9413;KV2000004561;DHL Supply Chain;150.0
9414;KV2000004562;FedEx Supply Chain;0.0
9415;KV2000004563;FedEx Supply Chain;100.99
9416;KV2000004564;FedEx Supply Chain;0.99
9417;KV2000004565;FedEx Supply Chain;250.0
9418;KV2000004566;DHL Supply Chain;100.0
9419;KV2000004567;Lineage Logistics;100.0
9420;KV2000004568;GXO Logistics;50.99
9421;KV2000004569;Americold;150.0
9422;KV2000004570;Americold;350.0
9423;KV2000004571;Kenco Logistic Services LLC;50.99
9424;KV2000004572;DHL Supply Chain;150.99
9425;KV2000004573;DHL Supply Chain;450.99
9426;KV2000004574;Kenco Logistic Services LLC;100.99
9427;KV2000004575;Ryder Supply Chain Solutions;50.0
9428;KV2000004576;GXO Logistics;350.0
9429;KV2000004577;Americold;100.0
9430;KV2000004578;EODIS North America;250.99
9431;KV2000004579;FedEx Supply Chain;150.0
9432;KV2000004580;FedEx Supply Chain;250.0
9433;KV2000004581;Kenco Logistic Services LLC;250.0
9434;KV2000004582;Lineage Logistics;450.0
9435;KV2000004583;Kenco Logistic Services LLC;200.0
9436;KV2000004584;Americold;100.99
9437;KV2000004585;Americold;100.0
9438;KV2000004586;Ryder Supply Chain Solutions;300.99
9439;KV2000004587;EODIS North America;0.99
9440;KV2000004588;GXO Logistics;50.0
9441;KV2000004589;GXO Logistics;100.99
9442;KV2000004590;DHL Supply Chain;400.99
9443;KV2000004591;Lineage Logistics;200.99
9444;KV2000004592;GXO Logistics;0.0
9445;KV2000004593;Americold;450.99
9446;KV2000004594;FedEx Supply Chain;150.0
9447;KV2000004595;FedEx Supply Chain;100.0
9448;KV2000004596;DHL Supply Chain;150.99
9449;KV2000004597;EODIS North America;400.99
9450;KV2000004598;Lineage Logistics;400.0
9451;KV2000004599;Ryder Supply Chain Solutions;100.0
9452;KV2000004600;EODIS North America;450.99
9453;KV2000004601;Lineage Logistics;450.0
9454;KV2000004602;DHL Supply Chain;200.0
9455;KV2000004603;Ryder Supply Chain Solutions;400.99
9456;KV2000004604;Kenco Logistic Services LLC;150.0
9457;KV2000004605;DHL Supply Chain;400.99
9458;KV2000004606;Kenco Logistic Services LLC;300.99
9459;KV2000004607;FedEx Supply Chain;150.99
9460;KV2000004608;DHL Supply Chain;100.0
9461;KV2000004609;FedEx Supply Chain;50.0
9462;KV2000004610;DHL Supply Chain;350.99
9463;KV2000004611;FedEx Supply Chain;100.0
9464;KV2000004612;EODIS North America;250.99
9465;KV2000004613;Kenco Logistic Services LLC;250.0
9466;KV2000004614;GXO Logistics;150.99
9467;KV2000004615;FedEx Supply Chain;350.0
9468;KV2000004616;Americold;150.99
9469;KV2000004617;Kenco Logistic Services LLC;250.99
9470;KV2000004618;EODIS North America;300.99
9471;KV2000004619;Kenco Logistic Services LLC;100.0
9472;KV2000004620;DHL Supply Chain;300.0
9473;KV2000004621;FedEx Supply Chain;300.0
9474;KV2000004622;Kenco Logistic Services LLC;200.0
9623;KV2000004623;GXO Logistics;0.0
9624;KV2000004624;DHL Supply Chain;100.99
9625;KV2000004625;FedEx Supply Chain;350.0
9626;KV2000004626;EODIS North America;200.0
9627;KV2000004627;DHL Supply Chain;50.99
9628;KV2000004628;FedEx Supply Chain;400.99
9629;KV2000004629;Lineage Logistics;400.99
9630;KV2000004630;Lineage Logistics;350.0
9631;KV2000004631;Ryder Supply Chain Solutions;200.0
9632;KV2000004632;DHL Supply Chain;200.0
9633;KV2000004633;Lineage Logistics;100.99
9634;KV2000004634;DHL Supply Chain;300.0
9635;KV2000004635;GXO Logistics;250.99
9636;KV2000004636;Americold;300.0
9637;KV2000004637;Americold;0.99
9638;KV2000004638;GXO Logistics;400.0
9639;KV2000004639;Lineage Logistics;200.99
9640;KV2000004640;EODIS North America;0.99
9641;KV2000004641;GXO Logistics;100.99
9642;KV2000004642;FedEx Supply Chain;150.0
9643;KV2000004643;EODIS North America;0.0
9644;KV2000004644;Ryder Supply Chain Solutions;350.0
9645;KV2000004645;EODIS North America;200.99
9646;KV2000004646;Ryder Supply Chain Solutions;400.0
9647;KV2000004647;Americold;350.0
9648;KV2000004648;FedEx Supply Chain;200.0
9649;KV2000004649;DHL Supply Chain;350.99
9650;KV2000004650;EODIS North America;350.0
9651;KV2000004651;GXO Logistics;50.99
9652;KV2000004652;Ryder Supply Chain Solutions;50.99
9653;KV2000004653;FedEx Supply Chain;150.99
9654;KV2000004654;Kenco Logistic Services LLC;400.99
9655;KV2000004655;Ryder Supply Chain Solutions;0.0
9656;KV2000004656;GXO Logistics;300.99
9657;KV2000004657;Americold;200.99
9658;KV2000004658;Americold;200.99
9659;KV2000004659;Americold;350.99
9660;KV2000004660;DHL Supply Chain;150.0
9661;KV2000004661;EODIS North America;300.0
9662;KV2000004662;Lineage Logistics;100.0
9663;KV2000004663;Ryder Supply Chain Solutions;350.0
9664;KV2000004664;GXO Logistics;150.0
9665;KV2000004665;DHL Supply Chain;250.99
9666;KV2000004666;Lineage Logistics;350.99
9667;KV2000004667;Americold;150.0
9668;KV2000004668;FedEx Supply Chain;300.99
9669;KV2000004669;Kenco Logistic Services LLC;250.0
9670;KV2000004670;FedEx Supply Chain;300.0
9671;KV2000004671;Ryder Supply Chain Solutions;100.99
9672;KV2000004672;Lineage Logistics;450.99
9673;KV2000004673;Kenco Logistic Services LLC;450.99
9674;KV2000004674;DHL Supply Chain;150.99
9675;KV2000004675;Americold;50.99
9676;KV2000004676;DHL Supply Chain;100.99
9677;KV2000004677;DHL Supply Chain;300.99
9678;KV2000004678;EODIS North America;350.99
9679;KV2000004679;EODIS North America;50.0
9680;KV2000004680;Americold;150.99
9681;KV2000004681;EODIS North America;400.99
9682;KV2000004682;Ryder Supply Chain Solutions;0.0
9683;KV2000004683;FedEx Supply Chain;400.99
9684;KV2000004684;FedEx Supply Chain;350.0
9685;KV2000004685;Kenco Logistic Services LLC;300.99
9686;KV2000004686;Ryder Supply Chain Solutions;150.99
9687;KV2000004687;FedEx Supply Chain;400.0
9688;KV2000004688;Kenco Logistic Services LLC;0.99
9689;KV2000004689;EODIS North America;350.0
9690;KV2000004690;Americold;200.99
9691;KV2000004691;EODIS North America;300.0
9692;KV2000004692;EODIS North America;0.99
9693;KV2000004693;DHL Supply Chain;50.99
9694;KV2000004694;Lineage Logistics;200.99
9695;KV2000004695;FedEx Supply Chain;150.0
9696;KV2000004696;EODIS North America;400.0
9697;KV2000004697;Lineage Logistics;300.0
9698;KV2000004698;Kenco Logistic Services LLC;250.0
9699;KV2000004699;FedEx Supply Chain;400.0
9700;KV2000004700;Ryder Supply Chain Solutions;0.99
9701;KV2000004701;Americold;400.99
9702;KV2000004702;EODIS North America;250.99
9703;KV2000004703;DHL Supply Chain;50.99
9704;KV2000004704;Lineage Logistics;300.0
9705;KV2000004705;EODIS North America;300.99
9706;KV2000004706;Americold;350.0
9707;KV2000004707;Ryder Supply Chain Solutions;150.0
9708;KV2000004708;DHL Supply Chain;300.99
9709;KV2000004709;Americold;450.99
9710;KV2000004710;Lineage Logistics;200.99
9711;KV2000004711;EODIS North America;150.99
9712;KV2000004712;Americold;400.0
9713;KV2000004713;Lineage Logistics;0.0
9714;KV2000004714;Kenco Logistic Services LLC;200.0
9715;KV2000004715;GXO Logistics;50.0
9716;KV2000004716;GXO Logistics;0.99
9717;KV2000004717;Kenco Logistic Services LLC;300.0
9718;KV2000004718;DHL Supply Chain;0.0
9719;KV2000004719;Lineage Logistics;250.0
9720;KV2000004720;DHL Supply Chain;450.99
9721;KV2000004721;DHL Supply Chain;400.0
9722;KV2000004722;Americold;450.99
9723;KV2000004723;Americold;350.0
9724;KV2000004724;GXO Logistics;450.0
9725;KV2000004725;EODIS North America;100.0
9726;KV2000004726;FedEx Supply Chain;250.99
9727;KV2000004727;Kenco Logistic Services LLC;450.0
9728;KV2000004728;Americold;250.99
9729;KV2000004729;EODIS North America;450.99
9730;KV2000004730;Kenco Logistic Services LLC;200.0
9731;KV2000004731;Ryder Supply Chain Solutions;450.99
9732;KV2000004732;DHL Supply Chain;300.0
9733;KV2000004733;FedEx Supply Chain;300.0
9734;KV2000004734;EODIS North America;100.99
9735;KV2000004735;Ryder Supply Chain Solutions;100.99
9736;KV2000004736;Ryder Supply Chain Solutions;200.0
9737;KV2000004737;Ryder Supply Chain Solutions;200.99
9738;KV2000004738;Kenco Logistic Services LLC;0.99
9739;KV2000004739;GXO Logistics;150.99
9740;KV2000004740;FedEx Supply Chain;250.99
9741;KV2000004741;Kenco Logistic Services LLC;250.0
9742;KV2000004742;Kenco Logistic Services LLC;100.99
9743;KV2000004743;Americold;100.0
9744;KV2000004744;EODIS North America;50.99
9745;KV2000004745;Ryder Supply Chain Solutions;200.99
9746;KV2000004746;Americold;200.99
9747;KV2000004747;GXO Logistics;50.0
9748;KV2000004748;Americold;100.0
9749;KV2000004749;FedEx Supply Chain;400.0
9750;KV2000004750;DHL Supply Chain;350.0
9751;KV2000004751;Ryder Supply Chain Solutions;100.0
9752;KV2000004752;GXO Logistics;0.99
9753;KV2000004753;GXO Logistics;350.99
9754;KV2000004754;Ryder Supply Chain Solutions;150.0
9755;KV2000004755;Ryder Supply Chain Solutions;450.0
9756;KV2000004756;GXO Logistics;450.99
9757;KV2000004757;DHL Supply Chain;50.99
9758;KV2000004758;Americold;50.99
9759;KV2000004759;GXO Logistics;350.0
9760;KV2000004760;Kenco Logistic Services LLC;200.0
9761;KV2000004761;Ryder Supply Chain Solutions;150.99
9762;KV2000004762;Lineage Logistics;50.99
9763;KV2000004763;Americold;250.99
9764;KV2000004764;GXO Logistics;450.0
9765;KV2000004765;EODIS North America;150.99
9766;KV2000004766;Lineage Logistics;450.0
9767;KV2000004767;Kenco Logistic Services LLC;350.99
9768;KV2000004768;Ryder Supply Chain Solutions;50.99
9769;KV2000004769;Ryder Supply Chain Solutions;250.0
9770;KV2000004770;FedEx Supply Chain;250.0
9771;KV2000004771;EODIS North America;400.99
9772;KV2000004772;EODIS North America;400.0
9773;KV2000004773;Americold;200.99
9774;KV2000004774;DHL Supply Chain;250.0
9775;KV2000004775;EODIS North America;300.99
9776;KV2000004776;Americold;200.0
9777;KV2000004777;FedEx Supply Chain;200.0
9778;KV2000004778;EODIS North America;300.0
9779;KV2000004779;Americold;50.0
9780;KV2000004780;GXO Logistics;350.0
9781;KV2000004781;Americold;150.0
9782;KV2000004782;Americold;0.99
9783;KV2000004783;EODIS North America;0.0
9784;KV2000004784;GXO Logistics;350.0
9785;KV2000004785;FedEx Supply Chain;50.0
9786;KV2000004786;Lineage Logistics;150.99
9787;KV2000004787;EODIS North America;250.99
9788;KV2000004788;Ryder Supply Chain Solutions;300.0
9789;KV2000004789;Ryder Supply Chain Solutions;350.0
9790;KV2000004790;GXO Logistics;100.99
9791;KV2000004791;Americold;400.0
9792;KV2000004792;FedEx Supply Chain;150.99
9793;KV2000004793;Ryder Supply Chain Solutions;300.0
9794;KV2000004794;Kenco Logistic Services LLC;300.0
9795;KV2000004795;Ryder Supply Chain Solutions;150.0
9796;KV2000004796;Lineage Logistics;100.99
9797;KV2000004797;GXO Logistics;350.0
9798;KV2000004798;DHL Supply Chain;450.0
9799;KV2000004799;Americold;150.0
9800;KV2000004800;Ryder Supply Chain Solutions;450.99
9801;KV2000004801;DHL Supply Chain;250.99
9802;KV2000004802;FedEx Supply Chain;250.99
9803;KV2000004803;FedEx Supply Chain;150.99
9804;KV2000004804;GXO Logistics;250.0
9805;KV2000004805;Americold;200.99
9806;KV2000004806;Americold;450.0
9807;KV2000004807;Americold;150.99
9808;KV2000004808;EODIS North America;350.0
9809;KV2000004809;Lineage Logistics;0.99
9810;KV2000004810;FedEx Supply Chain;350.99
9811;KV2000004811;Kenco Logistic Services LLC;400.99
9812;KV2000004812;Ryder Supply Chain Solutions;250.99
9813;KV2000004813;Lineage Logistics;400.0
9814;KV2000004814;Kenco Logistic Services LLC;450.99
9815;KV2000004815;Lineage Logistics;350.0
9816;KV2000004816;Ryder Supply Chain Solutions;200.99
9817;KV2000004817;Americold;450.99
9818;KV2000004818;GXO Logistics;150.99
9819;KV2000004819;Ryder Supply Chain Solutions;0.0
9820;KV2000004820;FedEx Supply Chain;250.99
9821;KV2000004821;Americold;450.99
9822;KV2000004822;Kenco Logistic Services LLC;200.99
9823;KV2000004823;Americold;100.99
9824;KV2000004824;GXO Logistics;250.0
9825;KV2000004825;Americold;300.99
9826;KV2000004826;Kenco Logistic Services LLC;300.99
9827;KV2000004827;GXO Logistics;350.0
9828;KV2000004828;Lineage Logistics;350.0
9829;KV2000004829;Lineage Logistics;250.0
9830;KV2000004830;Kenco Logistic Services LLC;300.0
9831;KV2000004831;EODIS North America;350.0
9832;KV2000004832;GXO Logistics;450.0
9833;KV2000004833;Americold;100.0
9834;KV2000004834;Americold;150.0
9835;KV2000004835;Lineage Logistics;400.99
9836;KV2000004836;GXO Logistics;150.0
9837;KV2000004837;Ryder Supply Chain Solutions;400.0
9838;KV2000004838;Americold;400.99
9839;KV2000004839;Americold;250.0
9840;KV2000004840;Lineage Logistics;50.99
9841;KV2000004841;EODIS North America;400.99
9842;KV2000004842;Lineage Logistics;150.0
9843;KV2000004843;Americold;250.99
9844;KV2000004844;EODIS North America;450.0
9845;KV2000004845;Kenco Logistic Services LLC;400.0
9846;KV2000004846;Americold;100.99
9847;KV2000004847;Kenco Logistic Services LLC;450.99
9848;KV2000004848;EODIS North America;250.0
9849;KV2000004849;Ryder Supply Chain Solutions;250.0
9850;KV2000004850;EODIS North America;450.0
9851;KV2000004851;Kenco Logistic Services LLC;200.99
9852;KV2000004852;DHL Supply Chain;250.0
9853;KV2000004853;Kenco Logistic Services LLC;300.99
9854;KV2000004854;Lineage Logistics;300.99
9855;KV2000004855;EODIS North America;300.99
9856;KV2000004856;DHL Supply Chain;50.0
9857;KV2000004857;Kenco Logistic Services LLC;350.0
9858;KV2000004858;Kenco Logistic Services LLC;250.0
9859;KV2000004859;GXO Logistics;400.99
9860;KV2000004860;GXO Logistics;250.0
9861;KV2000004861;Lineage Logistics;300.0
9862;KV2000004862;DHL Supply Chain;150.99
9863;KV2000004863;Ryder Supply Chain Solutions;200.99
9864;KV2000004864;FedEx Supply Chain;50.99
9865;KV2000004865;EODIS North America;250.99
9866;KV2000004866;Ryder Supply Chain Solutions;250.99
9867;KV2000004867;Ryder Supply Chain Solutions;300.99
9868;KV2000004868;Americold;50.0
9869;KV2000004869;Kenco Logistic Services LLC;450.99
9870;KV2000004870;EODIS North America;400.0
9871;KV2000004871;GXO Logistics;200.99
9872;KV2000004872;Ryder Supply Chain Solutions;50.99
9873;KV2000004873;Ryder Supply Chain Solutions;100.0
9874;KV2000004874;Lineage Logistics;250.0
9875;KV2000004875;Lineage Logistics;450.99
9876;KV2000004876;EODIS North America;250.0
9877;KV2000004877;Kenco Logistic Services LLC;250.99
9878;KV2000004878;EODIS North America;450.0
9879;KV2000004879;Lineage Logistics;300.99
9880;KV2000004880;DHL Supply Chain;100.99
9881;KV2000004881;Lineage Logistics;300.0
9882;KV2000004882;GXO Logistics;350.0
9883;KV2000004883;EODIS North America;150.99
9884;KV2000004884;Americold;200.0
